ID,wireText,postingKey,glAccount,customerNo,companyCode,costCentre,profitCentre,febanDescription,comments
a53eefdd-1603-41c9-8387-1463bf33abe5,SENDING PERSON/CO ROOF DIAGNOSTICS,,,,,,,,SEND CONFIRMATION TO GIFT CARD TEAM - Check with HRS Team for lead & Job #
4b85e55a-b36b-41d6-9621-088fd2033739,SENDING PERSON/CO CARLILE TRANS,50,5524000.0,,1001,15158000,,CARLILE PREPAID CREDIT,
5c5d7176-a421-4358-aaea-b2acb274f1dc,ORDER:MEZA PALLETS,50,5530020.0,,1001,15000000,,MEZA PALLETS,
10177d42-e8ed-4740-aec5-369eb1ae32c9,ORDER:ESSEX TECHNOLOGY GROUP LLC,50,,,,,,,CHECK IN FEBAN TEXT
52a3a862-1f71-46a4-866c-139010ddb319,SENDING PERSON/CO COMM OF MASS,50,2250040.0,,1001,,,COMM OF MASS,
6a12eec5-a49d-4089-b47a-f4fd451e3dcf,BO:COMM OF MASS,50,2250040.0,,1001,,,COMM OF MASS,
b647717e-d6de-4dc4-889a-ce1a2a661e80,ORDER:NEI GLOBAL RELOCATION COMPANY,50,1500200.0,"Check the mails and booking details from Bost, Barbara J <BARBARA_J_BOST@homedepot.com>",1001,0,0,NEI GLOBAL RELOCATION COMPANY,"We must Check the booking details from Bost, Barbara J <BARBARA_J_BOST@homedepot.com>"
9c4e6db6-92eb-41fb-bd63-b4aacc28733f,SENDING PERSON/CO VENGROFF 6404,50,6300000.0,,1001,10100000,,VENGROFF 6404,
ea0d738e-eabc-4e27-b5b8-d72219a2cb4e,ORDER:ARIZONA TILE LLC,50,1235150.0,,1001,,,ARIZONA TILE LLC,SEND MAIL TO COOP REBATE TEAM
bf8a72e9-727c-4188-befd-771b798054cc,DETAILS:67107040156 FDMS DEPOSIT,50,1200030.0,,1029,,,PR Debit,
9d642bbc-61a7-427d-9f03-d4d1e7d46b28,DETAILS:67107040115 FDMS DEPOSIT,50,1200030.0,,1029,,,PR Debit,
b43c4a8d-b275-4f44-a7ad-11938d5a0433,DETAILS:67107040149 FDMS DEPOSIT,50,1200030.0,,1029,,,PR Debit,
522acd82-6bef-47c1-8f88-e359680e39e4,DETAILS:67107040164 FDMS DEPOSIT,50,1200030.0,,1029,,,PR Debit,
1b0711d1-7325-4898-8c95-33d67da78d1e,DETAILS:67107040180 FDMS DEPOSIT,50,1200030.0,,1029,,,PR Debit,
e452634b-05f8-444f-8256-e5a8205b409e,DETAILS:67107040131 FDMS DEPOSIT,50,1200030.0,,1029,,,PR Debit,
8afd4bc1-25c2-419b-9ab8-e7f9b7baeb2c,DETAILS:67107040123 FDMS DEPOSIT,50,1200030.0,,1029,,,PR Debit,
1f1aed22-cdae-4663-a407-b813fb0853d6,DETAILS:67107040107 FDMS DEPOSIT,50,1200030.0,,1029,,,PR Debit,
d47babd2-c2a0-4b68-9616-49702f1ce3d0,SENDING PERSON/CO COMMONWEALTH DIA,40,1400100.0,,1001,,,COMMONWEALTH DIA,
045684a1-222a-408d-a9f2-7018342328cb,SENDING PERSON/CO FARA INVESTMENTS,50,6201010.0,,1001,18680000,,FARA INVESTMENTS,
ec808503-7990-4e19-bc3d-e9b8199fc284,SENDING PERSON/CO ARTHUR MERCHANT,50,6201010.0,,1001,18680000,,ARTHUR MERCHANT,
9996603b-1ec7-479a-97bc-2df1875358e7,CO ARTHUR MERCHANT  INDIV/CO. I.D,50,6201010.0,,1001,18680000,,ARTHUR MERCHANT,
40236e23-4a1a-423c-8424-012eb77db80b,SENDING PERSON/CO SIH5 TREAS 310,50,6050000.0,,1001,10100000,,BUNZL USA INC.,Check Previous Data
8535baed-aa77-4726-9612-f9bf431ebe33,ORDER:BUNZL USA INC.,,,,,,,,
ac7ab394-e320-45ef-8913-d5d26400b844,ORDER:RRCH #4 LLC,50,1230055.0,,1001,,18627000,RRCH #4 LLC,Check Previous Data
6524f7df-2b14-44d4-a879-78a449409a0a,DETAILS:FUNDING BOA CONCENTRATR,40,1030916.0,,1001,,,FUNDING BOA CONCENT,Check Previous Data
04dc7082-c4b5-4112-a74c-250c54900760,SENDING PERSON/CO NORTHWEST PAL710,50,5530030.0,,1001,15000000,,NORTHWEST PAL710,
6139b7a3-7339-416d-a550-e248f9546a19,DETAILS:OPEN ACCOUNT TRANSACTIONS REBATE,50,6160000.0,,1001,19100228,,OPEN ACCOUNT TRANSACTIONS REBATE,
513e2211-96e5-4fd8-a517-66bbe346b329,SENDING PERSON/CO INMAR INC,50,6201010.0,,1001,18680000,,CO INMAR INC,
98a1de26-1d46-4436-87d9-c5c042b98064,CO INMAR INC        INDIV/CO. I.D,50,6201010.0,0,1001,18680000,0,CO INMAR INC,0
41565012-c635-41ae-8833-16085d573295,CO AT HOME          INDIV/CO. I.D,15,,0,1001,0,0,CO AT HOME,Check with Gift Card Team
0f7b6555-ad37-4d3e-b61a-b704d5ca7ca9,SENDING PERSON/CO AT HOME,0,,0,0,0,0,CO AT HOME,Check with Gift Card Team
497f2c4b-f418-4f70-9873-8ecec1f8a193,SENDING PERSON/CO GATE 5 CAPITAL,0,,0,0,0,0,CO ENERWISE GLOBAL  INDIV/CO. I.D,0
e69e820a-8c0e-440d-98cd-49f726a05b8d,TE 5 CAPITAL,50,6201010.0,,1001,18680000,,GATE 5 CAPITAL,"Check with Moore, Paul A"
abca9188-fe3d-4b9f-95a4-7c455f394426,SENDING PERSON/CO THE COCA-COLA CO,0,,,,,,,"Email Sent to Axelrod, Ian"
b9ba137e-6462-483b-9d8a-af8f3f998af6,SENDING PERSON/CO RENEW FUNDING,0,,,,,,,Email Sent toAHS Team
8e161974-8593-4ca8-a89e-8ccbf035bd74,CO RENEW FUNDING    INDIV/CO. I.D,0,,0,0,0,0,0,Email Sent toAHS Team
352a3bd7-3f0b-45ee-a06a-60788dc73081,REF:3049953          PAY BK ID:021000021,50,1200015.0,0,1001,0,0,PAYMENTECH LLC,We must Check company code based on Ref Code
17a6f31d-0326-4751-9c48-50fa35b4e610,REF:3190229          PAY BK ID:021000021,50,1200015.0,0,1029,0,0,PAYMENTECH LLC,We must Check company code based on Ref Code
80fdd995-cdcf-4763-8566-26c7a6ed6baa,REF:3190230          PAY BK ID:021000021,50,1200015.0,0,1076,0,0,PAYMENTECH LLC,We must Check company code based on Ref Code
1fab99e2-7a00-4a60-ac6a-e3673f689f3f,DETAILS:HDVI FUNDING,0,,0,0,0,0,0,0
8e1fec33-dfa9-4c2d-85e4-749bbacc69e7,ORDER:MSWORLD3,50,6201010.0,,1001,18680000,,MSWORLD3,
372c4fdd-20c7-4172-a125-451b52c68c41,ORDER:STAPLES INC,50,6050000.0,0,1001,10100000,,STAPLES INC,
74ef634a-ad95-4544-8f95-dd5e77c0f31e,ORDER:CHANT KITCHEN EQUIPMENT (H.K.) LIM,50,1242000.0,0,1001,0,0,CHANT KITCHEN EQUIPMENT (H.K.) LIM,Befor Posting Conform with Ian
d9ee067a-f836-4874-ac54-226ee2da4f0c,,50,1225000.0,0,1075,,,,Check with RAM
3fe8fc41-98fd-469f-b4a5-f5f945354c3b,ORDER:RED BULL NORTH AMERICA,0,,0,0,0,0,0,0
7db4c345-d112-40d7-93cd-96a80cf6d648,ORDER:SR LIQUIDATORS,50,6201010.0,,1001,18680000,,SR LIQUIDATORS,0
a07c7559-f58a-4d92-ae7b-c0cbd283f75f,ORDER:BANKERS LIQUIDATORS,50,6201010.0,,1001,18680000,,BANKERS LIQUIDATORS,0
01d2b619-3e52-4d6a-8853-c875d6463ea0,ORDER:IMMANUEL CREATIONS INCORPORATED,50,6201010.0,0,1001,18680000,0,IMMANUEL CREATIONS INCORPORATED,0
5175ae8c-26ab-4f1f-af25-ed84632d01bd,ORDER:IMMANUEL CREATIONS INCORPORATED DB,50,6201010.0,0,1001,18680000,0,IMMANUEL CREATIONS INCORPORATED,0
cd0a6e33-79fa-4b20-a5a9-2381099ab37c,SENDING PERSON/CO FF,50,1235150.0,,1001,,,CO FF,Check witH COOPREBATE TEAM
1604c542-d1d7-4c1e-a33e-17aa555431f2,CO FF               INDIV/CO. I.D,50,1235150.0,,1001,,,CO FF,Check witH COOPREBATE TEAM
5e5b7875-de6b-408a-8939-85bc03d9c719,SENDING PERSON/CO 2MC MANAGEMENT,50,6201010.0,0,1001,18680000,,CO 2MC MANAGEMENT,
c0ea62b5-0c6d-45e1-91b4-33d03fce8d36,CO 2MC MANAGEMENT,50,6201010.0,0,1001,18680000,,CO 2MC MANAGEMENT,
34754ef6-a766-41e5-8c7f-4d4bfc02aebc,ORDER:BLUEPRINT PROPERTIES   PARTNERS LL,50,5600080.0,0,1001,10100000,0,CO MEDIA COLLECTION INDIV/CO. I.D,CO MEDIA COLLECTION INDIV/CO. I.D
1bf29d68-e46b-4bbd-9d35-460931a97626,SENDING PERSON/CO E I DUPONT DE NE,0,,,1001,,,E I DUPONT DE NE,": Jackson, Antonio <ANTONIO_JACKSON@homedepot.com"
f835061f-4234-40c5-89b8-0cdf01f6905a,ORDER:GENESIS BANKCARD SERVICES INC,50,1200025.0,0,1001,,,GENESIS BANKCARD SERVICES INC,0
c5f2b9b8-5f30-4d58-854a-b03a49afa66f,SENDING PERSON/CO SOLARCITY CORPOR,0,,0,0,0,0,0,Check with Gift Card Team
4d079eb1-871f-45d3-aed1-38738b503580,ORDER:SQUARE INC,50,1235150.0,0,1001,0,0,SQUARE INC,Check with Billing Team
ebe2cd90-6666-40b6-878a-e1336b7caf45,REMITCO LLC,40,6160000.0,0,1001,0,10190001,REMITCO LLC,
c786ce37-6066-4d7b-afba-9034372ce3fc,CO PAY DIRT WHOLESA INDIV/CO. I.D,50,6201010.0,,1001,18680000,,PAY DIRT WHOLESA,0
d5c52819-6014-4e9c-ab8e-477e7a766e9b,ORDER:MG WHOLESALER  H I AND M INC,50,6201010.0,0,1001,18680000,0,MG WHOLESALER  H I AND M INC,0
0ab9845a-af1d-4b1d-9003-bcce7c40b240,ORDER:CNA INTERNATIONAL INC,50,1242000.0,0,1001,0,0,CNA INTERNATIONAL INC,Before posting must get the approval from Brett
991fd8b2-d220-47c2-afdc-7549b10e7799,CO US CBP           INDIV/CO. I.D,40,1010058.0,0,1001,0,0,US CBP,
60e5b495-117f-4ee7-bc52-9b7e7b75515d,CO NORTHWEST PAL710 INDIV/CO. I.D,50,5530030.0,,1001,15000000,,NORTHWEST PAL710,0
604ce7cc-3088-47cc-9bee-726f667ebd0c,I DUPONT DE NE ENTRY DESCRIPTION   PAYME,0,,0,0,0,0,EI DUPONT DE NE,Check with Disbusment email for booking details and check company code in Control sheet
0e15f09d-18c1-47da-9a40-a7ad0b216f8f,CO ASENLAWIOLA      INDIV/CO. I.D,0,,0,0,0,0,Zellman,CHECK EMAIL IN DISBURSMENT MAIL BOX Anish Anirudhan <aanirudhan@zellmangroup.com>
662e9853-690c-487d-a93c-97bfc00fb851,CO XPRESSGLOBALSYS  INDIV/CO. I.D,15,,,1001,,,CO XPRESSGLOBALSYS,0
7c731850-530f-4a0f-825f-7e533278e193,CO CARLILE TRANS    INDIV/CO. I.D,50,5524000.0,,1001,15158000,,CARLILE TRANS,0
616c1200-6d07-4d90-a8d6-116f55fc970a,ORDER:PHOENIX HOLDINGS FUND LLC,0,,0,0,0,0,PHOENIX HOLDINGS FUND LLC,Need to Get the lead number from Pragna
e4c472f4-d7f9-48c1-9624-e4b98d617127,ORDER:DANGOO ELECTRONICS (USA) CO LTD,15,,0,1001,,,DANGOO ELECTRONICS (USA) CO LTD,0
3b7ca4a2-839d-4eaa-aa70-f541dac143c5,CO SCHNEIDER ENTERP INDIV/CO. I.D,15,,0,1001,0,0,CO SCHNEIDER ENTERP INDIV/CO. I.D,Confirm with Billing Team and If its not Billing team confirm with SAMUEL_D_ARNOLD@homedepot.com
19a94b5f-bda2-4384-8d76-d74b52d8788a,CO SOLARCITY CORPOR INDIV/CO. I.D,50,1230055.0,0,1001,10100000,0,SOLARCITY CORPOR,Check with Gift card Team
e31712e0-deef-4298-888a-0fd24be4f259,CO AT HOME          INDIV/CO. I.D,50,,112980,1001,0,0,AT HOME,Check with Gift card Team
520dbed3-b2be-418c-8547-9e27c3b9a7c4,CO 015  TREAS 310   INDIV/CO. I.D,50,2331010.0,0,1001,10121000,0,015 TREAS 310,Before posting we need to send Email to Smalley Tommy for payment entry posting and he will conform posting the entry from his end then only we need to book to GL# 270101
843ab923-1ba5-40ff-aaaf-89f5a4fa488b,CO NEW MEXICO INTER INDIV/CO. I.D,40,1010055.0,0,1001,0,0,NEW MEXICO INTER,0
a5d1c6c4-aab7-497b-a2cb-66c8b41c5a86,ORDER:HOME IMPROVEMENT WAREHOUSE LLC,50,6201010.0,0,1001,18680000,0,HOME IMPROVEMENT WAREHOUSE LLC,0
c113444c-1f81-4561-9b57-9f3062642f00,E COCA-COLA CO ENTRY DESCRIPTION   EDI P,50,,0,0,0,0,THE COCA-COLA CO,Check with Dustin
4e7b634e-719c-466c-b4b1-c09ab9c2affe,CO CAL MULTIMODAL   INDIV/CO. I.D,50,5524000.0,,1001,15154000,,CALIFORNIA MULTIMODAL PREPAID CREDIT,Check Norris Dan A e-mail
b6159df0-5e41-49d3-bd0d-043b13d4f725,ORDER:LEEDARSON AMERICA INC,15,,114092,1001,0,0,LEEDARSON AMERICA INC,0
5dc5d4f8-0869-4bb6-ab3e-6a30a4fb3b64,RA INVESTMENTS ENTRY DESCRIPTION   SENDE,50,6201010.0,0,1001,18680000,0,FARA INVESTMENTS,0
5e44a57b-8614-4829-936a-f3bcb1f869c3,ORDER:DAYMARK FINANCIAL ACCEPTANCE LLC,50,1230055.0,0,1001,0,18627000,DAYMARK FINANCIAL ACCEPTANCE LLC,0
ea8cca2b-63b2-442d-b2c9-5f8c4717adf8,BENEF:2000143660376,40,6160000.0,0,1001,19100228,,HARLAND CLARKE FKA,0
9d8fbc65-4e63-43ad-94d1-54d1ba3013a2,ORDER:WATER HEATER DEPOT LIQUIDATION,50,6201010.0,0,1001,18680000,0,WATER HEATER DEPOT LIQUIDATION,0
7b74fbdd-8d8c-407d-93e3-d3f1e5db7ee0,CO AWINMGMT         INDIV/CO. I.D,50,5590020.0,0,1001,10100000,0,AWINMGMT,0
df8e141e-345f-48ea-a42a-8c1a1272ee07,CO FC ELY ASSOCIATE INDIV/CO. I.D,15,,,1001,0,0,CO FC ELY ASSOCIATE,0
fab3afba-39a5-4dba-b83c-f61f7917dd45,CO GOOGLE           INDIV/CO. I.D,50,2331010.0,0,1122,0,18119001,GOOGLE,0
8d1a5282-c36f-4501-9f68-af3624b446fd,ORDER:GENESIS FS CARD SERVICES,50,1200025.0,0,1001,0,0,GENESIS FS CARD SERVICES INC,0
4fd54bfc-127b-43c8-a6fd-d9f9eeb829b0,ORDER:HOME DEPOT INCENTIVES INC,50,1010056.0,0,1001,0,0,HOME DEPOT INCENTIVES INC,Need to Check offset entry in Sub account
6f3ff2d0-5050-4d7e-887f-80030cd41935,SENDING PERSON/CO BIG LOTS STORES,15,,0,1001,0,0,CO BIG LOTS STORES,0
fb1df172-1169-46ca-a6d9-878c28ac3ea3,G LOTS STORES  ENTRY DESCRIPTION   EFTPA,15,,0,1001,0,0,CO BIG LOTS STORES,0
bcea4b9e-b89e-44aa-80f1-8fadf10181f2,ORDER:EAM HOLDINGS LLC,50,6201010.0,0,1001,18680000,0,EAM HOLDINGS LLC,0
f5909398-eab6-40fe-b0fa-dbd49f4f8e72,CO DICK'S SPORTING  INDIV/CO. I.D,15,,0,1001,0,0,DICK'S SPORTING,0
44dfc24a-1ebb-4e93-abf7-123690326158,CO APPLE AMERICAN   INDIV/CO. I.D,15,,0,1001,0,0,APPLE AMERICAN,0
258eba9b-18e3-4765-ae72-c18b0c44c9c5,CO PEP BOYS         INDIV/CO. I.D,15,,0,1001,0,0,PEP BOYS,0
465310b8-ceda-4365-86da-6efda99e8520,CO SIH5 TREAS 310   INDIV/CO. I.D,15,,0,1001,0,0,CO SIH5 TREAS 310,Befor Posting we need to check previous entrys C# 110154
3e82c22c-1c0c-4283-bf83-adfb46f763ed,CO 24 HOUR FITNESS  INDIV/CO. I.D,15,,0,1001,0,0,24 HOUR FITNESS,0
dc6a120a-7a66-4d73-ab6e-5683f233ee74,CO BARNETT ADMI9990 INDIV/CO. I.D,15,,0,1001,0,0,BARNETT ADMI9990,0
ce3407dc-d856-4d59-ab41-15750471fb2a,ORDER:MG WHOLESALER H I AND M INC,50,6201010.0,0,1001,18680000,0,MG WHOLESALER  H I AND M INC,Check TEXT for coding details
82fe52c3-4926-40da-b65d-ffd3cde3df23,ORDER:TEKOVERY INC.,50,6201010.0,0,1001,18680000,0,TEKOVERY INC.,0
abeaee80-1b4e-4440-a7d6-0dff45a912a2,CO RENEW FINANCIAL  INDIV/CO. I.D,0,,0,0,0,0,RENEW FINANCIAL,Need to Send email to AHS Team for booking detials
7e6e2f7e-69ad-4334-ad67-a683bfa5c940,ORDER:CAPITAL CITY ONLINE AUCTIONS LLC,50,6201010.0,0,1001,18680000,0,CAPITAL CITY ONLINE AUCTIONS LLC,Check TEXT for coding details
81a7d625-ddce-4747-9063-c9212436d386,CO RENOVATE AMERICA INDIV/CO. I.D,50,,0,1001,0,0,RENOVATE AMERICA,Need to Send email to AHS Team for booking detials
73a64e01-6316-4776-84a4-dce2d109c64a,ORDER:MILTON L GEORGE,50,6201010.0,0,1001,18680000,0,MILTON L GEORGE,0
b8fdc337-dfba-42c3-a035-17f00a65c742,ORDER:WATER HEATER DEPOT AND PRECISION,50,6201010.0,0,1001,18680000,0,WATER HEATER DEPOT AND PRECISION,0
41ca23ee-7a49-434e-91bc-31a97d4a4b98,CO LIBERTY MUTUAL I INDIV/CO. I.D,40,2250040.0,0,1001,0,0,CO LIBERTY MUTUAL I,
249364fc-5cbf-42d8-a9e1-211ba0d1577e,ORDER:WAR ON RETAIL LLC,50,6201010.0,0,1001,18680000,0,WAR ON RETAIL LLC,
0d050ace-5cdc-491f-aaef-77fb7f9fdca1,ORDER:COMERCIALIZADORA Y REMATES,50,6201010.0,0,1001,18680000,0,COMERCIALIZADORA Y REMATES,
99a549ad-74a2-4504-87ba-1e99ca8be183,DETAILS:LOCKBOX PROCEEDS BTT/ 0038639651,50,5023000.0,0,1001,10100000,0,LOCKBOX,0
4f5046f9-510e-4449-bfa7-8254e47214ca,PAY BK:UNION BANK N A,50,1030228.0,0,1001,0,0,UNION BANK N A,Need to Check Order and Pay BK and FEBAN for offset entry
702bb088-983f-4836-8d8c-86f2d480e9ec,ORDER:NOVACOMMERCE CORPORATION,50,6201010.0,0,1001,18680000,0,NOVACOMMERCE CORPORATION,
3e433fde-cdf7-446c-836e-d8867fdb0015,ORDER:UNO DISCOUNT WAREHOUSE INC,50,6201010.0,0,1001,18680000,0,UNO DISCOUNT WAREHOUSE INC,0
846e63d7-01b4-4116-971b-1cc09b1d3486,CO CARLILE TRANS    INDIV/CO. I.D,15,,0,1001,0,0,CARLILE TRANS,
d3705743-94c0-4fa3-a4cd-15ddbf108389,ORDER:MABTC/FORTIVA CREDIT,50,1200025.0,0,1001,0,0,MID AMERICA BANK & TRUST CO,0
dcedb83f-4089-4fc8-8beb-767c71c5bb2f,HOME DEPOT I4104826557,50,1200000.0,0,1001,,,AMEX BAMS US,
b6ea2e2b-bf91-4a78-8e08-93923873d5f2,I MLLNGTN DET  ENTRY DESCRIPTION   EFT P,15,,0,1001,0,0,CNI MLLNGTN DET,0
51739b3a-4191-4bb1-a21f-b73397d0e5f8,CO CALCARTAGE       INDIV/CO. I.D,50,5524000.0,0,1001,15154000,0,CO CALCARTAGE,0
caa29d56-9390-442d-8fab-5e9c97478130,CO FCC FINANCE      INDIV/CO. I.D,0,,0,0,0,0,CO FCC Finance,Contact AHS team
1b9eea54-410d-43aa-8560-ddcfd534e419,ORDER:TIDEWATER FINANCE COMPANY,50,1200025.0,0,1001,0,0,TIDEWATER FINANCE COMPANY,0
0c287902-bc35-4c10-8a87-922c5a8cf900,ORDER:FORTIVA FUNDING LLC,50,1200025.0,0,1001,0,0,FORTIVA FUNDING LLC,0
5c6b3b61-a46f-4043-af50-ff4c2501346a,ORDER:REAL DEAL DISCOUNTS LLC,50,6201010.0,0,1001,18680000,0,REAL DEAL DISCOUNTS LLC,
444a369d-1db3-4bc6-8db7-3abd52b20542,ORDER:NCRC HOUSING REHAB FUND,50,1230055.0,0,1001,,18627000,NCRC HOUSING REHAB FUND,0
c02699f0-1ae4-4066-af8b-78cc60fbe4d8,ORDER:C & C NORTH AMERICA,50,1242000.0,0,1001,0,0,C & C NORTH AMERICA INC,"before booking must get the conformation from Diaz, Carolina <CAROLINA_DIAZ-HAGAN@homedepot.com> and mark to Lee,Moseley also"
5060e68d-8b5c-4478-8c58-f3dec9b44e17,CO NORTHERN BOULEVA INDIV/CO. I.D,15,,0,1001,0,0,NORTHERN BOULEVA,0
c647b88a-7fee-4f1f-a5db-0e39817a382f,CO BLACKHAWK NETWOR INDIV/CO. I.D,15,,0,1001,0,0,BLACKHAWK NETWOR,0
a81fcb16-9196-4774-926c-534603667c5a,ORDER:GRAND AMERICAN RESTORATION,50,6201010.0,0,1001,18680000,0,GRAND AMERICAN RESTORATION,0
af61e608-eff1-4b1d-a3a1-dca2e60ab184,ORDER:EAM HOLDINGS,50,6201010.0,0,1001,18680000,0,EAM HOLDINGS LLC,
e5284f69-03ce-4bd0-b5e9-94dcac3d7e7a,ORDER:HYG FINANCIAL SERVICES,50,5510050.0,0,1001,10100000,0,HYG FINANCIAL SERVICES INC,0
d7e93621-0d77-4484-8f20-d6e6c4105e13,ORDER:4G FULFILLMENT LLC,50,6201010.0,0,1001,18680000,0,4G FULFILLMENT LLC,0
976812c3-1af7-4156-b055-494517b618c4,S GENERAL SERV ENTRY DESCRIPTION   EDI P,15,,0,1001,0,0,UPS GENERAL SERV,Contract with Moore Chad
b7192bd1-2eaa-422e-a960-990c298dd2d1,ORDER:WYLAN ENERGY LLC,15,,0,1001,0,0,WYLAN ENERGY LLC,Check with billing team
cf2a4c8e-d0f8-468e-bfbc-7b6f4845cec5,CO WELLS FARGO      INDIV/CO. I.D,0,,0,0,0,0,CO WELLS FARGO      INDIV/CO,Check with Natalie for lead number
ee42c526-9b16-4c26-aa34-acd379a62e93,CO VENGROFF 6404    INDIV/CO. I.D,50,6300000.0,0,1001,10100000,0,VENGROFF 6404,0
8b373f62-54b9-4da4-bd2c-6b62e1f5f43e,ORDER:TOROS DEALS INC,50,6201010.0,0,1001,18680000,0,TOROS DEALS INC,0
d6e19ab4-7c9d-470e-a096-87647d2e630f,CO NESTIDD HOMES,50,,0,0,0,0,CO NESTIDD HOMES,Send mail to Natalie/ Zumeka for lead numbers
dd475012-f6a3-44b0-85b0-63ca4eb8f2d6,CO CITIGROUPPYMTSVC INDIV/CO. I.D,15,,,1001,0,0,CITIGROUPPYMTSVC,CHECK BRETT EMAIL IN DISBURSMENT
7114d30e-c3cf-4c09-bab7-46c8b2936166,CO BRINKER INTERNTL INDIV/CO. I.D,15,,0,1001,0,0,BRINKER INTERNTL,0
920d0cbd-2db6-4ee8-8317-b0e4682d429e,T #AP000120629      SENDING PERSON/CO AC,15,,0,1001,0,0,ACADEMY LTD,0
04690491-9456-4eb4-a18e-9976ccf25943,T #AP000125145      SENDING PERSON/CO AC,15,,0,1001,0,0,ACADEMY LTD,0
039684c9-089d-4d0e-b7e8-2470356b3850,ORDER:HENRY BLANCO DBA EXCLUSIVE,50,6201010.0,0,1001,18680000,0,HENRY BLANCO DBA EXCLUSIVE,0
94e5a0a9-3f9a-49a5-9a4d-83c7dbd76470,CO AMERICAN HONDA   INDIV/CO. I.D,50,5600020.0,0,1001,18666000,0,AMERICAN HONDA,0
c1599f1c-4e79-4c7a-abfb-6cb10ce34334,ORDER:DA RUGS,50,6201010.0,0,1001,18680000,0,DA RUGS,0
2f02399c-11de-4f48-97cd-f408eb272ad8,CO ASSEMBLERS OP    INDIV/CO. I.D,50,4000000.0,0,1201,16730000,0,CO ASSEMBLERS OP    INDIV/CO. I.D,
106e3427-ba86-4dec-9448-d99e04fa488a,ORDER:KONDAUR CAPITAL CORPORATION,50,1230055.0,0,1001,,18627000,KONDAUR CAPITAL CORPORATION,0
0e8dc6db-50d2-4b29-b7d2-f2ecf5d4b6c8,CO SAINT LAWRENCE S INDIV/CO. I.D,50,2331010.0,0,1001,,10121000,CO SAINT LAWRENCE S,Before posting we need to send Email to Smalley Tommy for payment entry posting and he will conform posting the entry from his end then only we need to book to GL# 270101
ab489688-75ae-48cb-8862-3871335ecf90,ORDER:VALERIY A FRANCHUK,50,6201010.0,0,1001,18680000,0,VALERIY A FRANCHUK,0
65614d1e-fbac-40db-8887-7084b602add9,ORDER:BARAGINMART LLC,50,6201010.0,0,1001,18680000,0,BARAGINMART LLC,0
85792567-7ce2-4673-be04-09123da86e55,HD PUERTO RI9380655945   SENDING PERSON,50,1200000.0,0,1029,0,0,AMERICAN EXPRESS,0
667a33b6-c9ae-41c7-9367-fdcf8904cd27,CO DFS              INDIV/CO. I.D,50,5700020.0,0,1001,10100000,0,DFS,0
97203113-4bc1-4c3c-8dc5-1d3a6fca1d9f,ORDER:BLUEPRINT PROPERTIES&PARTNERS,50,6201010.0,0,1001,18680000,0,BLUEPRINT PROPERTIES   PARTNERS LL,0
fbfd15dd-b554-4138-92f4-30382f3b59ac,ORDER:BROTHERS WHOLESALE,50,6201010.0,0,1001,18680000,0,BROTHERS WHOLESALE,0
95c3bbe8-d5e4-4244-947c-e81cc250d17d,CO WI ENERGY CONSER INDIV/CO. I.D,50,1242000.0,0,1001,0,0,WI ENERGY CONSER,0
776106ef-577e-4586-bfc3-76e7cf37cc08,CO THE SCOTTS COMPA INDIV/CO. I.D,50,1235150.0,0,1001,0,0,THE SCOTTS COMPANY LLC,
44a60bf0-e6a1-488b-9fcf-5a7414560f41,CO WEBSTER BANK     INDIV/CO. I.D,15,0.0,103340,1001,0,0,WEBSTER BANK,0
2eec5619-7edc-460b-af2c-9d3ec3e3cda2,ORDER:JIMENEZ MR DISCOUNT LLC,50,6201010.0,0,1001,18680000,0,JIMENEZ MR DISCOUNT LLC,0
0e296f68-e417-4f72-ab0e-f48178606cf6,601100133646679ENTRY DESCRIPTION   SETTL,50,1200005.0,0,1029,0,0,DISCOVER NETWORK,0
4491ba10-309f-43bb-b012-ef49d45ea680,ORDER:HMR PHILIPPINES INC,50,6201010.0,0,1001,18680000,0,HMR PHILIPPINES INC,0
c510036d-bfe4-44e1-8db7-0e398af42b9f,ORDER:ALEXANDER VILLEDA CARVAJAL,50,6201010.0,0,1001,18680000,0,ALEXANDER VILLEDA CARVAJAL,0
3af87b32-b115-4a73-81f5-d02c0db2485d,DETAILS:OUTSOURCED PAYABLES,40,1010055.0,0,1001,0,0,OUTSOURCED PAYABLES,0
17a20f8f-1bf5-45dd-af25-f710f6e92205,ST VENDORS MAN ENTRY DESCRIPTION   COMMI,50,1235150.0,0,1001,0,0,BEST VENDORS,Before booking check with Billing team
2ec385c8-f4a9-4103-a0cd-ee3cefddb71b,ORDER:THRIFTY LLC,50,6201010.0,0,1001,18680000,0,THRIFTY LLC,0
2f012477-a5e0-4b6f-986f-bf0d3f1ba67c,ORDER:CORTLAND CAPITAL MARKET SVCS LLC,0,,0,0,0,0,CORTLAND CAPITAL MARKET SVCS LLC,Mail need to send to HDE_AR@ahsar.zendesk.com
47ee91fa-6c7b-41e0-8147-e6d738d21b60,ORDER:KX REAL DEALS,50,6201010.0,0,1001,18680000,0,KX REAL DEALS,0
d5845688-21af-4f05-8700-f173e61b3693,CO ROSS STORES      INDIV/CO. I.D,15,,0,1001,0,0,CO ROSS STORES INDIV/CO,0
